record_id,source_type,source_name,source_reference,citation_url,species,eventDate,year,lon,lat,label,coordinate_precision_km,species_confirmed,confidence_score,is_verified,qa_reviewer,qa_status,rationale,notes
v12vp_0022,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.7729873673892,9.579912755390716,1,1.0,False,0.35,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0023,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.7729873673892,9.642794825279084,1,1.0,False,0.4,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0024,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.71010529750085,9.06787304344259,1,1.0,False,0.35,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0025,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.75502106170681,9.0499067377602,1,1.0,False,0.33333334,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0026,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.7999368259128,9.678727436643864,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0027,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.7909536730716,9.696693742326255,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0028,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.33281287817064,9.301435017313668,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0029,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.20704873839391,9.292451864472472,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0030,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.71010529750085,9.076856196283789,1,1.0,False,0.33333334,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0031,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.71908845034204,9.076856196283789,1,1.0,False,0.35,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0032,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.12620036282316,9.301435017313668,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0033,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.2339981969175,9.247536100266496,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0034,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.16213297418793,9.265502405948885,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0035,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.19806558555271,9.27448555879008,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0036,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.74603790886562,9.606862213914305,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0037,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.74603790886562,9.597879061073108,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0038,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.0453519872524,9.319401322996058,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0039,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.05433514009358,9.247536100266496,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0040,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.69213899181845,9.06787304344259,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0041,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.2160318912351,9.247536100266496,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0042,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.19806558555271,9.265502405948885,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0043,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.75502106170681,9.130755113330958,1,1.0,False,0.42404312,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0044,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.28789711396466,9.229569794584105,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0045,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.00941937588762,9.25651925310769,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0046,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.12620036282316,9.247536100266496,1,1.0,False,0.33333334,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0047,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.74603790886562,9.0499067377602,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0048,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.19806558555271,9.292451864472472,1,1.0,False,0.3,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0049,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.17111612702912,9.301435017313668,1,1.0,False,0.33333334,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
v12vp_0050,satellite_digitized,v1_2_verification_pack_top50,verified from reviewed pack,nan,Kappaphycus alvarezii,,,79.2250150440763,9.31041817015486,1,1.0,False,0.35,False,nan,pending,reviewed_verification_pack_candidate,verified_dates=nan
