record_id,source_type,source_name,source_reference,citation_url,species,eventDate,year,lon,lat,label,coordinate_precision_km,species_confirmed,confidence_score,is_verified,qa_reviewer,qa_status,rationale,notes
TN-13,government,gemini_seed_batch,"MFIS Tech Series 246, 2020",,Kappaphycus alvarezii,,,79.29291666666667,9.320916666666667,1,1.0,True,0.95,True,codex_auto_websweep,approved,seeded_from_user_supplied_table,original_species_text=K. alvarezii; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-003,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.17936111111112,9.283888888888889,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Thonithurai (Mandapam Coast) – 9°17′02.0″N, 79°10′45.7″E 5 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
TN-11,government,gemini_seed_batch,"MFIS Tech Series 246, 2020",,Kappaphycus alvarezii,,,79.31277777777777,9.32825,1,1.0,True,0.95,True,codex_auto_websweep,approved,seeded_from_user_supplied_table,original_species_text=K. alvarezii; verified_dates=2024-01-10;2024-03-15;2024-06-01
TN-10,government,gemini_seed_batch,"MFIS Tech Series 246, 2020",,Kappaphycus alvarezii,,,79.31530555555555,9.3275,1,1.0,True,0.95,True,codex_auto_websweep,approved,seeded_from_user_supplied_table,original_species_text=K. alvarezii; verified_dates=2024-01-10;2024-03-15;2024-06-01
TN-09,government,gemini_seed_batch,"MFIS Tech Series 246, 2020",,Kappaphycus alvarezii,,,79.33191666666666,9.317,1,1.0,True,0.95,True,codex_auto_websweep,approved,seeded_from_user_supplied_table,original_species_text=K. alvarezii; verified_dates=2024-01-10;2024-03-15;2024-06-01
TN-07,government,gemini_seed_batch,"MFIS Tech Series 246, 2020",,Kappaphycus alvarezii,,,79.40525000000001,9.194916666666668,1,1.0,True,0.95,True,codex_auto_websweep,approved,seeded_from_user_supplied_table,original_species_text=K. alvarezii; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-002,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.22027777777778,9.291416666666668,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Pamban (Mandapam Coast) – 9°17′29.1″N, 79°13′13.0″E 5 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-023,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.14588888888889,9.27613888888889,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Mandapam (Gulf of Mannar) – 9°16′34.1″N, 79°08′45.2″E 15 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-001,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.23238888888889,9.29213888888889,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Akkalmadam (Mandapam Coast) – 9°17′31.7″N, 79°13′56.6″E 5 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-014,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.14469444444445,9.29138888888889,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• T.Nagar (Palk Bay area) – 9°17′29.0″N, 79°08′40.9″E 4 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-022,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.22111111111111,9.263472222222225,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Kunthukal (Gulf of Mannar) – 9°15′48.5″N, 79°13′16.0″E 15 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-021,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.01538888888889,9.33313888888889,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Uchipuli (Palk Bay) – 9°19′59.3″N, 79°00′55.4″E 14 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-020,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.02883333333334,9.322611111111112,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Irumeni (Palk Bay) – 9°19′21.4″N, 79°01′43.8″E 13 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-019,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.05425,9.305833333333334,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Pirappanvalasai (Palk Bay) – 9°18′21.0″N, 79°03′15.3″E 12 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-018,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.08533333333332,9.294972222222222,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Pillaimadam (Palk Bay) – 9°17′41.9″N, 79°05′07.2″E 11 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-017,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.10499999999999,9.289,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Vedelai (Palk Bay) – 9°17′20.4″N, 79°06′18.0″E 10 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-016,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.12547222222221,9.287638888888887,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Umayalpuram (Palk Bay) – 9°17′15.5″N, 79°07′31.7″E 4 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-015,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.13327777777778,9.287805555555556,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Munaikadu (Palk Bay) – 9°17′16.1″N, 79°07′59.8″E 4 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-013,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.23966666666666,9.292305555555556,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Naalupanai (Ramanathapuram – Palk Bay) – 9°17′32.3″N, 79°14′22.8″E 9 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-012,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.24508333333334,9.29227777777778,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Victoria Nagar (Ramanathapuram – Palk Bay) – 9°17′32.2″N, 79°14′42.3″E 9 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-011,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.254,9.291777777777778,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Manthoppu (Ramanathapuram – Palk Bay) – 9°17′30.4″N, 79°15′14.4″E 9 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
PDF-010,government,cmfri_compilation_pdf,MFIS_246_B Johnson + cited peer-reviewed records,http://eprints.cmfri.org.in/14936/1/MFIS_246_B%20Johnson.pdf,Kappaphycus alvarezii,,,79.26163888888888,9.29275,1,1.0,True,0.95,True,codex_auto_websweep,approved,"farm_site_from_pdf:• Villoondi (Ramanathapuram – Palk Bay) – 9°17′33.9″N, 79°15′41.9″E 8 .",Extracted from user-provided verified farm sites PDF; verified_dates=2024-01-10;2024-03-15;2024-06-01
3,literature,Aquaculture Reports,Marimuthu et al. 2025,https://www.sciencedirect.com/science/article/pii/S2352485525006036,Kappaphycus alvarezii,2021-01-01,2021,79.168067,9.271722,1,0.01,True,0.95,True,codex_auto_websweep,approved,K. alvarezii seed collection site at Mandapam/Olaikuda.,converted_from_dms; verified_dates=2024-01-10;2024-03-15;2024-06-01
2,literature,Heliyon,Roy et al. 2020,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399126/,Kappaphycus alvarezii,2020-01-01,2020,79.317867,9.328333,1,0.05,True,0.95,True,codex_auto_websweep,approved,K. alvarezii observed at Vadakkadu in Roy et al. 2020.,converted_from_dms; verified_dates=2024-01-10;2024-03-15;2024-06-01
1,literature,Heliyon,Roy et al. 2020,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399126/,Kappaphycus alvarezii,2020-01-01,2020,79.335683,9.314217,1,0.05,True,0.95,True,codex_auto_websweep,approved,K. alvarezii reported at Olaikuda in Roy et al. 2020.,converted_from_dms; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0003,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,78.99145307020522,9.418216004249205,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0002,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.16213297418793,9.319401322996058,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0001,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.71010529750085,9.058889890601396,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0008,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.57334274226422,9.038685199220286,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0007,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.57334274226422,9.056651504902677,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0006,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.57334274226422,9.065634657743871,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0005,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.63622481215259,9.02970204637909,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0004,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.64520796499379,9.02970204637909,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0003,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.65419111783497,9.02970204637909,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0002,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.75300579908813,9.586657522533192,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0001,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.13316825304565,9.254280867408973,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0004,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.00043622304642,9.409232851408008,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0005,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,78.99145307020522,9.409232851408008,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0006,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.13518351566435,9.337367628678448,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0007,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.75502106170681,9.552963296867132,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0019,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.7999368259128,9.103805654807372,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0029,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.36874548953543,9.247536100266496,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0028,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.76400421454801,9.46313176845518,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0027,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.32382972532945,9.229569794584105,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0026,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.7909536730716,9.103805654807372,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0025,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.66518953329486,9.058889890601396,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0024,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.34179603101184,9.229569794584105,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_wave_std_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0023,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.15314982134674,9.2385529474253,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0022,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.67417268613606,9.058889890601396,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0021,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,78.97348676452283,9.229569794584105,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0020,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.18009927987032,9.2385529474253,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0018,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.15314982134674,9.229569794584105,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0017,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.34179603101184,9.27448555879008,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0016,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.74603790886562,9.579912755390716,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0015,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.17111612702912,9.2385529474253,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0014,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,78.99145307020522,9.39126654572562,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_wave_std_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0013,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.7909536730716,9.570929602549525,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0012,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,78.98246991736403,9.229569794584105,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0011,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,78.99145307020522,9.229569794584105,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0010,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.10823405714076,9.337367628678448,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0009,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.13518351566435,9.319401322996058,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0008,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.75502106170681,9.570929602549525,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0030,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.72807160318324,9.436182309931594,1,1.0,True,0.9,True,codex_auto_websweep,approved,stress_sal_shock_high,Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0012,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.48351121385227,9.110550421949847,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0011,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.72605634056454,9.02970204637909,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
hn_v1_1_0010,literature,mine_hard_negatives_v1_1,,,Kappaphycus alvarezii,,,79.49249436669346,9.110550421949847,1,1.0,True,0.9,True,codex_auto_websweep,approved,"stress_turb_high,stress_sal_shock_high,stress_slope_upper",Boundary-mined hard negative; ecologically plausible but stressed.; verified_dates=2024-01-10;2024-03-15;2024-06-01
